Name;Ploidity;Species;Location;HPS;Size_mkm;Size_unconv
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;15,75;0,63
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9;0,36
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8,5;0,34
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,25;0,37
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;7,25;0,29
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8,75;0,35
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8,25;0,33
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9;0,36
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8,5;0,34
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,25;0,37
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8,5;0,34
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,25;0,37
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,25;0,37
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8,25;0,33
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8,75;0,35
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,25;0,37
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8;0,32
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9;0,36
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;14,25;0,57
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,25;0,37
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;9,25;0,37
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;14;0,56
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-162;3n;P. esculentus;Koryakiv yar;R-E-Ep;8;0,32
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;7,25;0,29
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;14;0,56
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;15;0,6
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;8,75;0,35
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;14;0,56
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,75;0,55
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;9;0,36
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,75;0,55
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,25;0,37
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;9;0,36
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,5;0,58
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,75;0,55
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;7,5;0,3
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-186;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,25;0,57
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14;0,56
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,75;0,55
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14;0,56
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,75;0,51
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13;0,52
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;15;0,6
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;15,5;0,62
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,75;0,55
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,75;0,55
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,75;0,51
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,25;0,49
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13;0,52
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,5;0,58
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13;0,52
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,25;0,57
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,75;0,55
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13;0,52
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,75;0,59
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,75;0,51
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,75;0,47
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,25;0,57
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,75;0,51
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,25;0,57
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,5;0,58
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13;0,52
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,75;0,59
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,75;0,55
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;18,75;0,75
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;15,25;0,61
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;15,75;0,63
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;17;0,68
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;12,75;0,51
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,25;0,53
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;18,5;0,74
17K-191;2n;P. esculentus;Koryakiv yar;R-E-Ep;15,75;0,63
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;8;0,32
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,75;0,39
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,5;0,58
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;8;0,32
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;8,25;0,33
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;8,5;0,34
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;8,5;0,34
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;9;0,36
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,5;0,46
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,5;0,42
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;8,5;0,34
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;7;0,28
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;8;0,32
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;7;0,28
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;12;0,48
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;10,25;0,41
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;14,25;0,57
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;9,5;0,38
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;11;0,44
17K-196;2n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-221;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-221;3n;P. esculentus;Koryakiv yar;R-E-Ep;12,5;0,5
17K-221;3n;P. esculentus;Koryakiv yar;R-E-Ep;10;0,4
17K-221;3n;P. esculentus;Koryakiv yar;R-E-Ep;14,25;0,57
17K-221;3n;P. esculentus;Koryakiv yar;R-E-Ep;10,75;0,43
17K-224;3n;P. esculentus;Koryakiv yar;R-E-Ep;13,5;0,54
17K-224;3n;P. esculentus;Koryakiv yar;R-E-Ep;17,25;0,69
17K-224;3n;P. esculentus;Koryakiv yar;R-E-Ep;11,25;0,45
17K-224;3n;P. esculentus;Koryakiv yar;R-E-Ep;16,5;0,66
17K-224;3n;P. esculentus;Koryakiv yar;R-E-Ep;15,75;0,63
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;7,5;0,3
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,75;0,47
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,5;0,5
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;9;0,36
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;7,25;0,29
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14,25;0,57
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;9,25;0,37
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13,75;0,55
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,25;0,45
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;9,5;0,38
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;9,75;0,39
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14,75;0,59
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14,25;0,57
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13;0,52
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13;0,52
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,75;0,47
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;10,5;0,42
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13;0,52
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,25;0,45
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14,5;0,58
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,5;0,5
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13,25;0,53
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14;0,56
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;15;0,6
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,25;0,45
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;10,75;0,43
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13;0,52
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,75;0,47
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12;0,48
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;10;0,4
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12;0,48
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12;0,48
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,75;0,47
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;10;0,4
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,5;0,5
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,5;0,46
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,25;0,49
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;10,5;0,42
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,5;0,5
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12;0,48
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12;0,48
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,75;0,47
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13;0,52
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,75;0,51
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13,75;0,55
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;15;0,6
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,75;0,51
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14,5;0,58
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,5;0,5
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;8,75;0,35
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13,75;0,55
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14,75;0,59
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,5;0,46
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,5;0,5
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14,25;0,57
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,25;0,45
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14;0,56
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,5;0,5
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;15,25;0,61
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,75;0,51
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13;0,52
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13;0,52
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13,25;0,53
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,25;0,49
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;15;0,6
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,25;0,49
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,75;0,51
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13,25;0,53
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;13,75;0,55
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;11,25;0,45
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;14,5;0,58
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;15;0,6
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;15,25;0,61
P06;2n;P. ridibundus;Koryakiv yar;R-E-Ep;12,75;0,51
